label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.68|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133574|gene|9606
coexpressed_with|2.67|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000158714|gene|9606
coexpressed_with|2.66|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000175445|gene|9606
coexpressed_with|2.65|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000107798|gene|9606
coexpressed_with|2.64|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000198879|gene|9606
coexpressed_with|2.63|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106991|gene|9606
coexpressed_with|2.62|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000081189|gene|9606
coexpressed_with|2.61|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000168542|gene|9606
coexpressed_with|2.59|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134243|gene|9606
coexpressed_with|2.59|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104490|gene|9606
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000136160|gene|9606
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000138185|gene|9606
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000112936|gene|9606
coexpressed_with|2.58|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000261371|gene|9606
coexpressed_with|2.57|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133561|gene|9606
coexpressed_with|2.57|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000113140|gene|9606
coexpressed_with|2.57|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000099260|gene|9606
coexpressed_with|2.54|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000148175|gene|9606
coexpressed_with|2.53|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000071073|gene|9606
coexpressed_with|2.53|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000080573|gene|9606
coexpressed_with|2.51|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000211445|gene|9606
coexpressed_with|2.51|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104368|gene|9606
coexpressed_with|2.49|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000103175|gene|9606
coexpressed_with|2.49|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000129538|gene|9606
coexpressed_with|2.48|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000138080|gene|9606
coexpressed_with|2.48|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139567|gene|9606
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000151491|gene|9606
