label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|3.07|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0286034|gene|7227
coexpressed_with|3.07|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262160|gene|7227
coexpressed_with|3.05|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0001235|gene|7227
coexpressed_with|3.03|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0260400|gene|7227
coexpressed_with|3.01|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267495|gene|7227
coexpressed_with|3.0|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287186|gene|7227
coexpressed_with|2.99|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0261801|gene|7227
coexpressed_with|2.99|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264618|gene|7227
coexpressed_with|2.98|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0029887|gene|7227
coexpressed_with|2.97|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0029123|gene|7227
coexpressed_with|2.97|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0003997|gene|7227
coexpressed_with|2.96|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0034182|gene|7227
coexpressed_with|2.96|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266414|gene|7227
coexpressed_with|2.94|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0263392|gene|7227
coexpressed_with|2.94|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0031760|gene|7227
coexpressed_with|2.94|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262993|gene|7227
coexpressed_with|2.93|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0024811|gene|7227
coexpressed_with|2.93|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0020762|gene|7227
coexpressed_with|2.9|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264821|gene|7227
coexpressed_with|2.88|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0085478|gene|7227
coexpressed_with|2.88|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0039924|gene|7227
coexpressed_with|2.87|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0000567|gene|7227
coexpressed_with|2.87|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266313|gene|7227
coexpressed_with|2.87|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0040056|gene|7227
coexpressed_with|2.83|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052850|gene|7227
coexpressed_with|2.82|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0033668|gene|7227
coexpressed_with|2.81|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0004859|gene|7227
coexpressed_with|2.81|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0014163|gene|7227
coexpressed_with|2.81|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0029939|gene|7227
coexpressed_with|2.8|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0000568|gene|7227
coexpressed_with|2.8|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0027101|gene|7227
coexpressed_with|2.79|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0000479|gene|7227
coexpressed_with|2.79|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0016797|gene|7227
coexpressed_with|2.77|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0031220|gene|7227
coexpressed_with|2.77|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030400|gene|7227
coexpressed_with|2.77|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0032305|gene|7227
coexpressed_with|2.76|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266328|gene|7227
coexpressed_with|2.74|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0035234|gene|7227
coexpressed_with|2.74|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264678|gene|7227
coexpressed_with|2.74|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052192|gene|7227
coexpressed_with|2.74|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0003093|gene|7227
coexpressed_with|2.73|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287602|gene|7227
coexpressed_with|2.72|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0085450|gene|7227
coexpressed_with|2.72|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0000658|gene|7227
coexpressed_with|2.72|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0011642|gene|7227
coexpressed_with|2.71|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0015229|gene|7227
coexpressed_with|2.71|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0051721|gene|7227
coexpressed_with|2.71|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0085432|gene|7227
coexpressed_with|2.71|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0020381|gene|7227
coexpressed_with|2.7|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0063670|gene|7227
coexpressed_with|2.7|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0020391|gene|7227
coexpressed_with|2.7|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266322|gene|7227
coexpressed_with|2.69|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0250819|gene|7227
coexpressed_with|2.69|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264835|gene|7227
coexpressed_with|2.69|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0011300|gene|7227
coexpressed_with|2.69|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262734|gene|7227
coexpressed_with|2.68|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0039900|gene|7227
coexpressed_with|2.68|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0001138|gene|7227
coexpressed_with|2.67|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0023520|gene|7227
coexpressed_with|2.67|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265497|gene|7227
coexpressed_with|2.66|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0016696|gene|7227
coexpressed_with|2.65|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0032946|gene|7227
coexpressed_with|2.65|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030183|gene|7227
coexpressed_with|2.64|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0278608|gene|7227
coexpressed_with|2.63|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262737|gene|7227
coexpressed_with|2.61|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267733|gene|7227
coexpressed_with|2.59|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0260440|gene|7227
coexpressed_with|2.59|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0085459|gene|7227
