db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000283873|gene|GO_0017018|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000284306|gene|GO_0017018|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000284546|gene|GO_0017018|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000241149|gene|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000283988|gene|GO_0046982|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000230268|gene|GO_0017018|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000249662|gene|GO_0046982|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000284439|gene|GO_0046982|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|ENSG00000284638|gene|GO_0003674|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|ENSG00000226490|gene|GO_0003674|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000224578|gene|GO_0003723|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000186886|gene|GO_0004930|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000285480|gene|GO_0003677|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000285480|gene|GO_0030527|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000285480|gene|GO_0046982|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000198678|gene|GO_0004930|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000221970|gene|GO_0004930|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000212807|gene|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000101898|gene|GO_0003723|molecular_function|9606
"[""PMID:32958672""]"|IPI|enables|"[""enables""]"|ENSG00000291307|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000220948|gene|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000197674|gene|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000229674|gene|GO_0030527|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000229674|gene|GO_0046982|molecular_function|9606
"[""PMID:30367041""]"|IPI|enables|"[""enables""]"|ENSG00000231721|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000104880|gene|GO_0005085|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000211753|gene|GO_0042605|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000268480|gene|GO_0003677|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000268480|gene|GO_0003700|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000133136|gene|GO_0031681|molecular_function|9606
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|ENSG00000288920|gene|GO_0003735|molecular_function|9606
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|ENSG00000288920|gene|GO_0005055|molecular_function|9606
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|ENSG00000288920|gene|GO_0043236|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000233381|gene|GO_0004017|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000233381|gene|GO_0005524|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000233381|gene|GO_0005525|molecular_function|9606
"[""GO_REF:0000104""]"|IEA|enables|"[""enables""]"|ENSG00000233381|gene|GO_0046899|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000249467|gene|GO_0003677|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000249467|gene|GO_0030527|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000249467|gene|GO_0046982|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000221955|gene|GO_0005515|molecular_function|9606
"[""PMID:22658674""]"|HDA|enables|"[""enables""]"|ENSG00000163694|gene|GO_0003723|molecular_function|9606
"[""PMID:34160127""]"|IDA|enables|"[""enables""]"|ENSG00000163694|gene|GO_0003730|molecular_function|9606
"[""PMID:24916387""]"|IPI|enables|"[""enables""]"|ENSG00000163694|gene|GO_0005515|molecular_function|9606
"[""PMID:24916387""]"|IPI|enables|"[""enables""]"|ENSG00000163694|gene|GO_0019899|molecular_function|9606
"[""PMID:24916387""]"|IDA|enables|"[""enables""]"|ENSG00000163694|gene|GO_0140767|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000168936|gene|GO_0046872|molecular_function|9606
"[""PMID:24807418""]"|EXP|enables|"[""enables""]"|ENSG00000168936|gene|GO_0061630|molecular_function|9606
"[""PMID:16179649""]"|IDA|enables|"[""enables""]"|ENSG00000129173|gene|GO_0000978|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|ENSG00000129173|gene|GO_0000981|molecular_function|9606
"[""PMID:22903062""]"|IDA|enables|"[""enables""]"|ENSG00000129173|gene|GO_0000987|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000129173|gene|GO_0001217|molecular_function|9606
"[""PMID:16179649""]"|IDA|enables|"[""enables""]"|ENSG00000129173|gene|GO_0001227|molecular_function|9606
"[""PMID:22903062""]"|IMP|enables|"[""enables""]"|ENSG00000129173|gene|GO_0003700|molecular_function|9606
"[""PMID:18202719""]"|IPI|enables|"[""enables""]"|ENSG00000129173|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000129173|gene|GO_0042802|molecular_function|9606
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|ENSG00000129173|gene|GO_1990837|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000033178|gene|GO_0004839|molecular_function|9606
"[""PMID:17889673""]"|IPI|enables|"[""enables""]"|ENSG00000033178|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000033178|gene|GO_0005524|molecular_function|9606
"[""PMID:17889673""]"|IMP|enables|"[""enables""]"|ENSG00000033178|gene|GO_0019780|molecular_function|9606
"[""PMID:24373768""]"|IDA|enables|"[""enables""]"|ENSG00000117868|gene|GO_0005509|molecular_function|9606
"[""PMID:22119785""]"|IPI|enables|"[""enables""]"|ENSG00000117868|gene|GO_0005515|molecular_function|9606
